1,1,20100,1,1188,0.621180952,0.3392412
1,1,20100,2,733,0.621179548,0.33861636
1,1,20200,1,857,0.621388258,0.3391786
1,1,20200,2,1035,0.621430887,0.33866992
1,1,20300,1,2445,0.621588677,0.33912552
1,1,20300,2,894,0.621666177,0.33860168
1,1,20400,1,956,0.621817403,0.33907716
1,1,20400,2,2008,0.621925774,0.33880932
1,1,20400,3,915,0.621869258,0.33852692
1,1,20400,4,677,0.621889903,0.33820712
