1,1,20100,1,698,0.621185048,0.33859248
1,1,20100,2,1214,0.621178839,0.33929564
1,1,20200,1,1003,0.621374419,0.3391214
1,1,20200,2,1167,0.621434516,0.33865488
1,1,20300,1,2549,0.621607645,0.33907312
1,1,20300,2,824,0.621653,0.33861188
1,1,20400,1,944,0.621815145,0.33912252
1,1,20400,2,1937,0.621929597,0.33880708
1,1,20400,3,935,0.621869016,0.3385352
1,1,20400,4,570,0.621888839,0.33827136
